id,Address,Response_Address,Response_X,Response_Y
102,台北市北投區行義路５２號六樓,臺北市北投區永和里4鄰行義路52號,303222.923,2779817.135
103,台北市北投區新民路５３之１號八樓之２,臺北市北投區林泉里6鄰新民路53之1號,301470.750,2781405.284
104,北投子段71-2地號,找不到指定的門牌地址。,,
105,台北市北投區中山路４７號四樓之５,臺北市北投區林泉里5鄰中山路47號,301584.647,2781236.629
106,台北市北投區石牌路二段３１５巷２８弄１６號三樓之１,臺北市北投區永欣里1鄰石牌路二段315巷28弄16號,302755.231,2779572.507
107,台北市北投區知行路214巷29號八樓,臺北市北投區關渡里6鄰知行路214巷29號,297234.690,2779210.552
108,台北市北投區中央北路2段131巷3弄2號2樓,臺北市北投區豐年里5鄰中央北路二段131巷3弄2號,299816.253,2781045.771
109,台北市北投區大業路280巷35弄16號地下,臺北市北投區中央里25鄰大業路280巷35弄16號,300408.113,2780066.512
110,台北市北投區知行路214巷13、15、17號門牌房屋地下一層,臺北市北投區關渡里6鄰知行路214巷33號,297224.370,2779193.618
111,台北市北投區榮華一路６巷６號五樓,臺北市北投區榮華里20鄰榮華一路6巷6號,302816.592,2778296.159
112,台北市北投區光明路１８５號十二樓之２,臺北市北投區長安里11鄰光明路185號,300749.766,2780932.373
113,台北市北投區公館路６５號５樓,臺北市北投區溫泉里5鄰公舘路65號,300817.713,2780533.231
114,北投埔段復興小段139地號,找不到指定的門牌地址。,,
115,台北市北投區新民路１巷８號六樓之１０,臺北市北投區中心里19鄰新民路1巷8號,301172.327,2781530.569
116,台北市北投區北投鎮光明里溫泉路２５號,找不到指定的門牌地址。,,
117,台北市北投區大度路三段189號5樓,臺北市北投區關渡里28鄰大度路三段189號,297311.397,2779452.393
118,台北市北投區中和街507巷6弄5之1號3樓,臺北市北投區智仁里19鄰中和街507巷6弄5之1號,299783.960,2781884.702
119,台北市北投區中央北路四段１３４號五樓,臺北市北投區一德里4鄰中央北路四段134號,298009.788,2780675.770
120,台北市北投區立農街2段202巷5弄5號4樓,臺北市北投區永明里10鄰立農街二段202巷5弄5號,301855.103,2778953.416
121,台北市北投區知行路214巷31號四樓,臺北市北投區關渡里6鄰知行路214巷31號,297234.954,2779194.149
122,台北市北投區知行路293巷16號6樓之8,臺北市北投區關渡里2鄰知行路293巷16號,297044.541,2779390.656
123,台北市北投區文林北路８０巷９０弄６５號三樓,臺北市北投區建民里6鄰文林北路80巷90弄65號,302427.695,2777598.953
124,台北市北投區清江路１９３號四樓,臺北市北投區清江里16鄰清江路193號,300614.346,2780007.120
125,台北市北投區文化三路１４２號七樓,臺北市北投區文化里9鄰文化三路142號,300267.436,2781361.848
126,台北市北投區大屯路91巷20號,臺北市北投區中和里16鄰大屯路91巷20號,300460.484,2781906.220
127,台北市北投區中和街２０巷２號五樓之３,臺北市北投區中心里3鄰中和街20巷2號,300752.788,2781132.296
128,台北市北投區溫泉路１３２之８號,臺北市北投區林泉里13鄰溫泉路132之8號,301668.831,2781030.362
129,台北市北投區溫泉路１４３之１２號４樓,臺北市北投區林泉里10鄰溫泉路143之12號,301693.907,2781437.259
130,台北市北投區明德路２７６號八樓,臺北市北投區榮華里5鄰明德路276號,302694.316,2778588.510
131,台北市北投區大同街208巷5號3樓,臺北市北投區中庸里11鄰大同街208巷5號,300385.804,2781214.838
132,台北市北投區光明路168號8樓之2,臺北市北投區長安里15鄰光明路168號,300708.813,2780860.648
133,台北市北投區中央北路四段５３２號十一樓之１,臺北市北投區一德里14鄰中央北路四段532號,297181.268,2780079.409
134,台北市北投區大度路三段３０１巷１２８弄２之１號３樓,臺北市北投區關渡里5鄰大度路三段301巷128弄2之1號,296941.804,2779154.767
135,台北市北投區大興街２４巷１弄８號３樓,臺北市北投區中央里7鄰大興街24巷1弄8號,300321.042,2780235.450
136,台北市北投區自強街１８０巷２號五樓,臺北市北投區石牌里1鄰自強街180巷2號,302183.056,2778161.680
137,台北市北投區致遠一路2段2號5樓之1,臺北市北投區榮光里3鄰致遠一路二段2號,301909.190,2778141.938
138,台北市北投區東華街二段６６號二樓,臺北市北投區永明里11鄰東華街二段66號,301852.732,2778840.821
139,台北市北投區大度路三段２７０巷６９號十四樓之７,臺北市北投區一德里23鄰大度路三段270巷69號,297109.739,2779708.424
140,台北市北投區珠海路１１３巷１６號二樓,臺北市北投區開明里24鄰珠海路113巷16號,300849.924,2781635.120
141,台北市北投區泉源路３４號四樓之３,臺北市北投區中心里8鄰泉源路34號,301101.599,2781415.423
142,台北市北投區天母西路１１７巷５９號三樓之７,臺北市北投區永欣里9鄰天母西路117巷59號,302908.628,2779366.080
143,台北市北投區知行路214巷31號七樓,臺北市北投區關渡里6鄰知行路214巷31號,297234.954,2779194.149
144,台北市北投區公館路131號,臺北市北投區奇岩里2鄰公舘路131號,300947.537,2780236.737
145,台北市北投區溫泉路７３巷６號１１樓之２,臺北市北投區溫泉里12鄰溫泉路73巷6號,301034.026,2780890.438
146,台北市北投區長壽路２９巷１１號五樓,臺北市北投區開明里24鄰長壽路29巷11號,300768.945,2781647.523
147,台北市北投區新民路１７號三樓之２,臺北市北投區中心里3鄰新民路17號,301094.825,2781330.933
148,台北市北投區承德路七段280巷41號四樓,臺北市北投區立賢里12鄰承德路七段280巷41號,301133.196,2778806.977
149,台北市北投區公?路２０９巷３６弄１３號二樓,找不到指定的門牌地址。,,
150,北投段1802地號,找不到指定的門牌地址。,,
151,台北市北投區大業路１５６號５樓,臺北市北投區八仙里5鄰大業路156號,300334.958,2779690.947
152,台北市北投區泉源路華南巷２０號地下室之２,臺北市北投區中心里8鄰泉源路華南巷20號,301115.458,2781409.731
153,台北市北投區大屯路２１巷５號３樓,臺北市北投區中和里12鄰大屯路21巷5號,300400.259,2781724.012
154,台北市北投區溫泉路７３巷３號,臺北市北投區長安里19鄰溫泉路73巷3號,300944.233,2780901.220
155,台北市北投區中山北路七段２１９巷３弄２８０號二樓之２,臺北市北投區永和里24鄰中山北路七段219巷3弄280號,303507.548,2780610.227
156,台北市北投區大度路三段２７０巷６７號三樓之１,臺北市北投區一德里23鄰大度路三段270巷67號,297126.674,2779737.421
157,台北市北投區懷德街46號7樓,臺北市北投區振華里21鄰懷德街46號,302405.386,2778339.169
158,台北市北投區新民路５３之１號６樓之５,臺北市北投區林泉里6鄰新民路53之1號,301470.750,2781405.284
159,台北市北投區石牌路一段５８巷２０號,臺北市北投區福興里15鄰石牌路一段58巷20號,301590.439,2778357.139
160,北投子段392-2地號,找不到指定的門牌地址。,,
161,台北市北投區大屯路９１巷１弄１２號,臺北市北投區中和里16鄰大屯路91巷1弄12號,300442.705,2781904.478
162,台北市北投區懷德街１１巷１弄１７號三樓,臺北市北投區裕民里12鄰懷德街11巷1弄17號,302294.886,2778200.095
163,台北市北投區中和街20巷2號11樓之6,臺北市北投區中心里3鄰中和街20巷2號,300752.788,2781132.296
164,台北市北投區天母北路105巷15弄1號地下一層之8及公設,臺北市北投區永欣里20鄰天母北路105巷15弄1號,303188.619,2779625.781
165,台北市北投區新民路53之1號7樓之1,臺北市北投區林泉里6鄰新民路53之1號,301470.750,2781405.284
166,台北市北投區中山路47號5樓之3,臺北市北投區林泉里5鄰中山路47號,301584.647,2781236.629
167,台北市北投區中和街３１０號５樓,臺北市北投區開明里6鄰中和街310號,300407.809,2781477.697
168,台北市北投區中央北路四段１６６號４樓,臺北市北投區一德里5鄰中央北路四段166號,297931.716,2780605.521
169,台北市北投區溫泉路３２號８樓,臺北市北投區溫泉里3鄰溫泉路32號,300815.836,2780685.983
170,台北市北投區溫泉路３７巷２６號五樓之１０,臺北市北投區長安里20鄰溫泉路37巷26號,300697.978,2780809.659
171,台北市北投區中央南路二段１１５號地下一層,臺北市北投區八仙里6鄰中央南路二段115號,300452.413,2779372.583
172,台北市北投區中和街502巷1弄12號,臺北市北投區秀山里7鄰中和街502巷1弄12號,299803.314,2782006.392
173,台北市北投區溫泉路１３９號二樓之１０,臺北市北投區林泉里10鄰溫泉路139號,301665.094,2781407.223
174,北投段665地號,找不到指定的門牌地址。,,
175,臺北市北投區石牌路二段３１５巷３７號五樓,臺北市北投區永欣里15鄰石牌路二段315巷37號,302647.492,2779626.998
176,臺北市北投區石牌路二段３１５巷３９號五樓,臺北市北投區永欣里15鄰石牌路二段315巷39號,302644.316,2779637.848
177,臺北市北投區石牌路二段３１５巷３７號四樓,臺北市北投區永欣里15鄰石牌路二段315巷37號,302647.492,2779626.998
178,台北市北投區中和街２０巷２號六樓之５,臺北市北投區中心里3鄰中和街20巷2號,300752.788,2781132.296
179,台北市北投區石牌路一段１６６巷３１弄８之１號２樓,臺北市北投區榮光里22鄰石牌路一段166巷31弄8之1號,301901.837,2778500.010
180,台北市北投區大業路３００巷３３之１號,臺北市北投區中央里28鄰大業路300巷33之1號,300367.109,2780119.538
181,台北市北投區稻香路１３５巷１４號２樓,臺北市北投區稻香里11鄰稻香路135巷14號,299353.488,2781618.253
182,台北市北投區中央北路三段４０巷１９弄１１號十樓,臺北市北投區桃源里8鄰中央北路三段40巷19弄11號,298890.478,2781212.534
183,台北市北投區石牌路二段３３５號三樓,臺北市北投區永欣里17鄰石牌路二段335號,302883.163,2779482.347
184,臺北市北投區吉利街１４９巷９號三樓,臺北市北投區立農里8鄰吉利街149巷9號,301185.353,2779061.850
185,台北市北投區大度路3段301巷30號4樓,臺北市北投區關渡里2鄰大度路三段301巷30號,296994.592,2779393.958
186,台北市北投區中央北路三段１１８巷１７號五樓,臺北市北投區桃源里10鄰中央北路三段118巷17號,298710.664,2781195.052
187,台北市北投區天母北路１０５巷１５弄１號五樓之７,臺北市北投區永欣里20鄰天母北路105巷15弄1號,303188.619,2779625.781
188,台北市北投區大度路三段２７０巷６９號十九樓之２,臺北市北投區一德里23鄰大度路三段270巷69號,297109.739,2779708.424
189,台北市北投區大度路三段２７０巷６９號二樓,臺北市北投區一德里23鄰大度路三段270巷69號,297109.739,2779708.424
190,台北市北投區中央北路四段18巷46弄27號,臺北市北投區一德里1鄰中央北路四段18巷46弄27號,298337.745,2780996.683
191,臺北市北投區文林北路３０２號十八樓,臺北市北投區福興里8鄰文林北路302號,301591.902,2778157.109
192,臺北市北投區文林北路３０２號十八樓之１,臺北市北投區福興里8鄰文林北路302號,301591.902,2778157.109
193,北投段1199地號,找不到指定的門牌地址。,,
194,台北市北投區公館路２５７巷９號,臺北市北投區奇岩里13鄰公舘路257巷9號,301300.815,2779727.247
195,台北市北投區中央北路三段１１８巷１９號三樓,臺北市北投區桃源里10鄰中央北路三段118巷19號,298720.007,2781204.810
196,台北市北投區中央北路三段１１８巷１７號二樓,臺北市北投區桃源里10鄰中央北路三段118巷17號,298710.664,2781195.052
197,台北市北投區致遠二路６１巷１４號,臺北市北投區吉慶里18鄰致遠二路61巷14號,301543.083,2778612.490
198,台北市北投區中正街49巷16號6樓之3,臺北市北投區中央里12鄰中正街49巷16號,300398.696,2780481.304
199,台北市北投區公館路２３１巷１７之２號,臺北市北投區奇岩里27鄰公舘路231巷17之2號,301317.806,2779933.194
200,臺北市北投區石牌路二段３１５巷３９號八樓,臺北市北投區永欣里15鄰石牌路二段315巷39號,302644.316,2779637.848
201,台北市北投區杏林二路４之１號四樓,臺北市北投區智仁里7鄰杏林二路4之1號,300304.673,2781494.821
202,台北市北投區溫泉路139號五樓 之29,臺北市北投區林泉里10鄰溫泉路139號,301665.094,2781407.223
203,台北市北投區自強街１２５號二樓之１７,臺北市北投區榮光里3鄰自強街125號,302009.064,2778175.748
204,台北市北投區自強街１１１巷４號,臺北市北投區榮光里3鄰自強街111巷4號,301973.726,2778176.487
205,台北市北投區致遠一路一段４７巷１號二樓,臺北市北投區文林里16鄰致遠一路一段47巷1號,302031.208,2777862.921
206,台北市北投區西安街一段３６７號三樓之２,臺北市北投區榮光里21鄰西安街一段367號,301944.715,2778568.247
207,台北市北投區中華街１２號２樓,臺北市北投區開明里18鄰中華街12號,300615.776,2781578.825
208,台北市北投區溫泉路37巷26號9樓之10,臺北市北投區長安里20鄰溫泉路37巷26號,300697.978,2780809.659
209,台北市北投區同德街2號5樓之10,臺北市北投區永欣里19鄰同德街2號,303150.941,2779714.949
210,台北市北投區同德街2號5樓之9,臺北市北投區永欣里19鄰同德街2號,303150.941,2779714.949
211,台北市北投區中央北路三段４０巷３４弄２號四樓,臺北市北投區桃源里17鄰中央北路三段40巷34弄2號,298921.070,2781315.656
212,台北市北投區知行路214巷33號三樓,臺北市北投區關渡里6鄰知行路214巷33號,297224.370,2779193.618
213,台北市北投區知行路214巷21號九樓,臺北市北投區關渡里17鄰知行路214巷21號,297189.471,2779186.044
214,台北市北投區中和街５０２巷５弄１５號,臺北市北投區秀山里10鄰中和街502巷5弄15號,299796.282,2782057.095
215,台北市北投區溫泉路87號6樓之5,臺北市北投區溫泉里15鄰溫泉路87號,301076.436,2780877.683
216,台北市北投區三合街二段454號17樓,臺北市北投區清江里18鄰三合街二段454號,300638.375,2779943.210
217,台北市北投區裕民六路114巷27號5樓,臺北市北投區裕民里15鄰裕民六路114巷27號,302280.320,2778553.305
218,台北市北投區自強街５巷１４７號,臺北市北投區福興里4鄰自強街5巷147號,301497.797,2778330.742
219,台北市北投區實踐街８０號二樓,臺北市北投區吉慶里18鄰實踐街80號,301495.755,2778635.382
220,台北市北投區懷德街７８巷１號三樓及地下樓,臺北市北投區振華里23鄰懷德街78巷1號,302423.946,2778462.637
221,台北市北投區中山路47號4樓之1,臺北市北投區林泉里5鄰中山路47號,301584.647,2781236.629
222,台北市北投區裕民六路１７號３樓,臺北市北投區裕民里23鄰裕民六路17號,302144.223,2778490.423
223,台北市北投區中和街３６８號６樓之８,臺北市北投區中和里19鄰中和街368號,300326.277,2781592.290
224,台北市北投區懷德街２０號二樓,臺北市北投區裕民里7鄰懷德街20號,302386.613,2778255.889
225,台北市北投區光明路２２號２９樓,臺北市北投區中央里11鄰光明路22號,300349.495,2780515.617
226,台北市北投區明德路333巷18號2樓,臺北市北投區振華里10鄰明德路333巷18號,302360.438,2778771.714
227,台北市北投區裕民六路２號二十一樓及地下三層、地下四層,臺北市北投區裕民里22鄰裕民六路2號,302155.272,2778444.526
228,台北市北投區公?路８５巷２弄２０號二樓,找不到指定的門牌地址。,,
229,台北市北投區明德路１８巷３弄３號２樓,臺北市北投區建民里17鄰明德路18巷3弄3號,302247.554,2777703.021
230,台北市北投區豐年路二段３２巷１０之１號３樓,臺北市北投區豐年里12鄰豐年路二段32巷10之1號,300041.170,2780882.186
231,台北市北投區東華街二段３４０巷２弄１０號,臺北市北投區東華里4鄰東華街二段340巷2弄10號,301025.288,2779319.902
232,台北市北投區溫泉路９９之４號五樓,臺北市北投區溫泉里1鄰溫泉路99之4號,301410.325,2780980.068
233,台北市北投區光明路242號4樓之3,臺北市北投區溫泉里11鄰光明路242號,301221.712,2780950.475
234,台北市北投區稻香路１５１號四樓,臺北市北投區稻香里11鄰稻香路151號,299339.069,2781644.145
235,台北市北投區光明路242號11樓之5,臺北市北投區溫泉里11鄰光明路242號,301221.712,2780950.475
236,台北市北投區天母西路122之1號七樓,臺北市北投區榮華里1鄰天母西路122之1號,302714.077,2779044.318
237,台北市北投區東華街二段３４０巷２弄１３號,臺北市北投區東華里4鄰東華街二段340巷2弄13號,301034.543,2779331.745
238,台北市北投區溫泉路８５號四樓之１,臺北市北投區溫泉里15鄰溫泉路85號,301045.207,2780874.868
239,台北市北投區重三路１６號,臺北市北投區稻香里5鄰重三路16號,299310.803,2781417.080
